,VISIT_AREA_NM,output,tourist_id,weighted_similarity,tourist_x,tourist_address_x,theme2,star,Like,scrap,telephone_x,소개,주요목적,평균 소요 시간,상세 정보,경사도(난이도),X_COORD,Y_COORD,요금 정보,편의시설,장소 특성,평일_시작,평일_끝,주말_시작,주말_끝,category,category_match,score
356,,,CONT_000000000500233,0.9813539512377447,백조일손지묘,제주특별자치도 서귀포시 안덕면 사계리,"['문화유적지', '자연경관', '문화관광', '역사유적']",5.0,1.0,7.0,(+82) 064-710-8452,4.3항쟁시 억울하게 죽은 유골들을 모아 추모할 수 있도록 만든 묘,,1.21875,종일 / 연중무휴,,,,,유도 및 안내시설,,,,,,역사유적지,2.0,0.9813539512377447
357,,,CNTS_000000000021292,0.9810070652213465,강병대교회,제주특별자치도 서귀포시 대정읍 상모대서로 43-3,"['실내', '문화유적지', '가을', '문화관광', '역사유적', '어트랙션']",,0.0,4.0,(+82) 010-6800-6494,우리나라에서 가장 오래된 군인 교회,,1.21875,"코로나19로 인해 내부 외부인 출입불가하나, 목사님 계실 경우 내부 관람 요청 가능",,,,,공용주차장,,,,,,역사유적지,2.0,0.9810070652213465
358,,,CNTS_000000000021383,0.9809952918078189,제주불교성지 순례길 절로 가는길 - 지계의 길,제주특별자치도 제주시 서연길 10,"['걷기/등산', '흐림', '문화관광', '도보여행', '도보', '어트랙션']",,0.0,4.0,(+82) --,'구도의 신행' 선인들이 함께 걸었던 길,,1.21875,,,,,,,,,,,,역사유적지,2.0,0.9809952918078189
359,,,CNTS_000000000019450,0.9808010845537285,배령연대,제주특별자치도 제주시 한림읍 금능리 1649,"['문화유적지', '문화관광', '역사유적']",,0.0,9.0,(+82) 064-728-2731,제주특별자치도 제주시 한림읍 금능리에 있는 조선 시대 명월진 소속의 연대.,,1.21875,,,,,,,,,,,,역사유적지,2.0,0.9808010845537285
360,,,CNTS_200000000007634,0.979273522276187,법정사,제주특별자치도 서귀포시 1100로 740-168,"['역사', '유적지', '체험', '역사유적', '어트랙션']",,1.0,4.0,(+82),법정사항일운동의 발상지로 알려져있는 역사적 장소,,1.21875,,,,,,,,,,,,역사유적지,2.0,0.979273522276187
361,,,CONT_000000000500154,0.9785325805667113,동계 정온 유허비,제주특별자치도 서귀포시 대정읍 안성리,"['문화유적지', '문화관광', '역사유적', '어트랙션']",,0.0,1.0,(+82) 064-760-2505,"제주 오현의 한사람, 동계 정온 선생의 유허비",,1.21875,,,,,,,,,,,,역사유적지,2.0,0.9785325805667113
362,,,CNTS_000000000022031,0.9776868442286044,서귀본향당,제주특별자치도 서귀포시 이중섭로 23-11,"['문화유적지', '문화관광', '역사유적', '어트랙션', '2023_관광10선_봄', 'Moment_봄']",,1.0,5.0,(+82) 064-710-6703,·향토기념물유산 제3호 · 올레6코스 관광 전설 올레 보호,,1.21875,,,,,,,,,,,,역사유적지,2.0,0.9776868442286044
363,,,CNTS_000000000022862,0.9771262432566821,북촌국민학교,제주특별자치도 제주시 조천읍 일주동로 1481,"['문화유적지', '문화관광', '역사유적', '어트랙션']",5.0,2.0,4.0,(+82) --,4·3 당시 최대의 피해마을인 북촌리 학살의 상징으로 남아있는 곳,,1.21875,,,,,,,,,,,,역사유적지,2.0,0.9771262432566821
364,,,CNTS_000000000021487,0.9770187417591594,추사 유배길 - 1코스 집념의 길,제주특별자치도 서귀포시 대정읍 추사로 44,"['걷기/등산', '흐림', '봄', '가을', '문화관광', '도보여행', '도보', '어트랙션']",,3.0,9.0,(+82) --,총 길이 8.6km로 추사선생이 주로 머물던 마을 주변과 후학들을 가르치기 위해 찾았던 대정향교 등을 잇는 코스,,1.21875,,,,,,,,,,,,역사유적지,2.0,0.9770187417591594
365,,,CNTS_000000000022850,0.9766966833173767,현의합장묘역,제주특별자치도 서귀포시 남원읍 중산간동로 6242-56,"['4.3', '문화유적지', '문화관광', '제주4.3', '역사유적', '어트랙션']",,0.0,0.0,(+82) --,‘의로운 영혼들이 함께 묻혀 있는 묘’라는 의미의 ‘현의합장묘(顯義合葬墓)’,,1.21875,,,,,,,,,,,,역사유적지,2.0,0.9766966833173767
366,,,CNTS_000000000021625,0.9757871725772467,기독교순례길 3코스,제주특별자치도 제주시 한경면 조수3길 7,"['걷기', '봄', '가을', '문화관광', '도보여행', '도보', '어트랙션']",,0.0,7.0,(+82) --,"당산봉의 석양, 용수 포구의 아름다움과 함께 사명감으로 완주해내는 장거리 코스",,1.21875,,,,,,,,,,,,역사유적지,2.0,0.9757871725772467
367,,,CNTS_200000000010374,0.9753721557553403,북촌리 4.3길,제주특별자치도 제주시 조천읍 북촌3길 3,"['4.3', '길', '도보', '북촌', '너븐숭이', '자연경관', '문화관광', '체험', '제주4.3', '역사유적', '도보여행', '언택트', '2022_마을산책_봄', 'Moment_봄']",,1.0,5.0,(+82) 064-783-4303,북촌리는 조천면의 동쪽 끝에 자리 잡은 해변마을이다.,,1.21875,,,,,,,,,,,,역사유적지,2.0,0.9753721557553403
368,,,CONT_000000000500454,0.9752287916194795,오백나한,제주특별자치도 서귀포시 영실로 245 (하원동),"['계곡', '경관/포토', '자연경관', '포토스팟', '물놀이']",5.0,0.0,15.0,(+82) 064-710-7826,절벽위로 솟아난 돌기둥들이 마치 하늘로 승천하는 장군의 모습과 같다하여 오백나한이라고 불림,,1.21875,,,,,,,,,,,,역사유적지,2.0,0.9752287916194795
369,,,CNTS_000000000022033,0.9746487374031065,대림리선돌,제주특별자치도 제주시 한림읍 대림리,"['문화유적지', '문화관광', '역사유적', '어트랙션']",,0.0,0.0,(+82) --,· 올레15코스,,1.21875,,,,,,,,,,,,역사유적지,2.0,0.9746487374031065
370,,,CNTS_000000000021382,0.9744633061012622,제주불교성지 순례길 절로 가는길 - 인욕의 길,제주특별자치도 제주시 산록북로 660,"['걷기/등산', '맑음', '문화관광', '도보여행', '도보', '어트랙션']",,1.0,3.0,(+82) --,'존자의 신행' 나한존자와 발타라존자를 친견하기 위한 길,,1.21875,,,,,,,,,,,,역사유적지,2.0,0.9744633061012622
371,,,CNTS_000000000022861,0.9738839457071897,성산초등학교 서청특별중대 주둔지,제주특별자치도 서귀포시 성산면 성산리 171-9,"['문화유적지', '맑음', '4.3', '문화관광', '제주4.3', '역사유적', '어트랙션']",,0.0,0.0,(+82) --,성산 주민들의 아픈 기억을 간직한 곳.,,1.21875,,,,,,,,,,,,역사유적지,2.0,0.9738839457071897
372,,,CNTS_000000000022069,0.9730604178886317,법화사,제주특별자치도 서귀포시 하원북로 35번길 15-28,"['문화유적지', '문화관광', '역사유적']",,2.0,19.0,(+82) 064-738-5225,제주 천년고찰의 법화사이다.,,1.21875,연중무휴,,126.4576028,33.26532872,,,,,,,,역사유적지,2.0,0.9730604178886317
373,,,CONT_000000000500681,0.9725199127845883,한남의숙터,제주특별자치도 서귀포시 대정읍 추사로,"['문화유적지', '문화관광', '역사유적', '어트랙션']",,0.0,3.0,(+82) 064-760-2505,대정지역의 대표적인 3대 의숙 중의 하나로 민족교육을 실시했던 현대교육기관인 한남의숙이 세워졌던 곳,,1.21875,,,,,,"공용주차장,음료대,유도 및 안내시설,경보 및 피난시설",,,,,,역사유적지,2.0,0.9725199127845883
374,,,CNTS_000000000021378,0.9724523045178792,제주불교성지 순례길 절로가는길 - 선정의 길,제주특별자치도 서귀포시 516로771번길 59,"['걷기/등산', '흐림', '봄', '가을', '문화관광', '도보여행', '도보', '어트랙션']",,0.0,7.0,(+82) --,어리석음에서 벗어난 지혜의 길,,1.21875,,,,,,,,,,,,역사유적지,2.0,0.9724523045178792
375,,,CNTS_000000000021626,0.971822274616301,기독교순례길 4코스,제주특별자치도 서귀포시 대정읍 추사로36번길 11,"['걷기/등산', '흐림', '봄', '가을', '문화관광', '도보여행', '도보', '어트랙션']",,0.0,7.0,(+82) --,눈과 마음에 평화를 얻는 화해의 길,,1.21875,,,,,,,,,,,,역사유적지,2.0,0.971822274616301
376,,,CNTS_000000000018650,0.9712103754767734,성김대건신부표착기념관,제주특별자치도 제주시 한경면 용수1길 108,"['실내', '미술/박물관', '사계절', '실내관광지', '문화관광', '어트랙션', '무장애관광']",3.0,1.0,20.0,(+82) 064-772-1252,용수리의 천주교 성지,,1.21875,용수성당 이용시간(김대건신부 제주표착 기념성당) : 상시개방 09:00~18:00 / 미사 11:00 (월요일 미사 없음),,,,무료,"공용주차장,화장실",,09:00:00,18:00:00,09:00:00,18:00:00,역사유적지,2.0,0.9712103754767734
377,,,CNTS_000000000021623,0.9703233450756623,기독교순례길 2코스,제주특별자치도 제주시 한림읍 협재8길 8,"['걷기/등산', '봄', '가을', '문화관광', '도보여행', '도보', '어트랙션']",,2.0,12.0,(+82) -796-2655,중산간의 푸른 들과 농지를 지나는 순교의 길,,1.21875,,,,,,,,,,,,역사유적지,2.0,0.9703233450756623
378,,,CNTS_000000000022844,0.9700503460144101,박성내,제주특별자치도 제주시 기자길 5,"['4.3', '문화유적지', '문화관광', '제주4.3', '역사유적', '어트랙션']",5.0,1.0,3.0,(+82) --,1948년 12월 제주 4.3사건 토벌대의 학살터,,1.21875,,,,,,,,,,,,역사유적지,2.0,0.9700503460144101
379,,,CNTS_000000000021434,0.9699723713722874,천주교 순례길 - 김기량길,제주특별자치도 제주시 조천읍 조천2길 19,"['걷기/등산', '흐림', '봄', '가을', '문화관광', '도보여행', '도보', '어트랙션']",,0.0,5.0,(+82) 070-8870-4578,조천 성당부터 복자 김기량 펠릭스베드로 순교헌양비까지 순례자길,,1.21875,,,,,,,,,,,,역사유적지,2.0,0.9699723713722874
380,,,CNTS_000000000021381,0.9699572872534659,제주불교성지 순례길 절로 가는길 - 정진의 길,제주특별자치도 서귀포시 영실로 246 (하원동),"['걷기/등산', '맑음', '문화관광', '도보여행', '도보', '어트랙션']",,0.0,5.0,(+82) --,"참나를 찾아 떠나는 길, '수행의 신행'",,1.21875,,,,,,,,,,,,역사유적지,2.0,0.9699572872534659
381,,,CNTS_000000000022871,0.969853203513426,영모원,제주특별자치도 제주시 애월읍 하귀리 1130-1,"['문화유적지', '문화관광', '역사유적', '어트랙션']",,2.0,1.0,(+82) --,4·3희생자의 신위를 한 곳에 모심으로써 화해와 상생의 표본이 된 곳.,,1.21875,,,,,,,,,,,,역사유적지,2.0,0.969853203513426
382,,,CNTS_000000000022878,0.9693850056465794,중문리 신사터,제주특별자치도 서귀포시 천제연로 149,"['4.3', '문화유적지', '문화관광', '제주4.3', '역사유적', '어트랙션']",,1.0,0.0,(+82) --,4·3 당시 토벌대에 의해 지역 주민들이 일상적으로 학살 당한 곳,,1.21875,,,,,,,,,,,,역사유적지,2.0,0.9693850056465794
383,,,CNTS_000000000021433,0.968783020005163,천주교 순례길 - 김대건길,제주특별자치도 제주시 한경면 고산로 6-3,"['걷기/등산', '흐림', '봄', '가을', '문화관광', '도보여행', '도보', '어트랙션']",,1.0,12.0,(+82) 070-8870-4578,"110여년의 역사를 간직한 묵상의 시간,고산성당에서 성 김대건신부 표착지인 용수성지까지 순례길",,1.21875,,,,,,,,,,,,역사유적지,2.0,0.968783020005163
384,,,CNTS_200000000008029,0.9686458914265674,추억애거리,제주특별자치도 제주시 도공로 3-3,"['포토스팟', '걷기/휴식']",,1.0,2.0,(+82),동심을 자극하는벽화와 조형물들이 있는 도두동 추억애(愛)거리.,,1.21875,,,,,무료,공용주차장,,,,,,역사유적지,2.0,0.9686458914265674
385,,,CONT_000000000500700,0.9686106914257622,화북비석거리,제주특별자치도 제주시 화북1동 4008,"['문화유적지', '문화관광', '역사유적']",5.0,1.0,7.0,(+82) 064-728-8662,지방관리들의 치적을 기념하는 비가 많이 서 있는 거리,,1.21875,,,,,,"음료대,유도 및 안내시설",,,,,,역사유적지,2.0,0.9686106914257622
386,,,CNTS_000000000021375,0.9680800776336516,제주기독교순례길,제주특별자치도 제주시 애월읍 금성하안길 3,"['걷기/등산', '흐림', '봄', '가을', '문화관광', '도보여행', '도보', '어트랙션']",,1.0,13.0,(+82) --,"내 영혼의 길, 순례자의 길을 가다.",,1.21875,,,,,,,,,,,,역사유적지,2.0,0.9680800776336516
387,,,CNTS_000000000021627,0.9680590746148352,천주교길 정난주길,제주특별자치도 서귀포시 대정읍 추사로247번길 102,"['걷기/등산', '흐림', '봄', '가을', '문화관광', '도보여행', '도보', '어트랙션']",,2.0,1.0,(+82) --,천주교길 정난주길(고통의길),,1.21875,,,,,,,,,,,,역사유적지,2.0,0.9680590746148352
388,,,CNTS_000000000019852,0.9677819247213297,조천비석거리,제주특별자치도 제주시 조천읍 조천리,"['문화유적지', '문화관광', '역사유적', '어트랙션']",,0.0,5.0,(+82) 064-710-6704,"조천은 제주성과 가까운 곳으로 교통수단을 해로에 의존할 당시 목사나 판관 등 많은 관리가 화북, 조천 포구를 이용하였으므로 이들에 대한 치적과 석별의 뜻을 표시하기 위하여 비석을 세웠는데 이 거리를 통칭하여 비석거리라 한다.",,1.21875,,,,,,,,,,,,역사유적지,2.0,0.9677819247213297
389,,,CNTS_000000000022856,0.9677504734089037,조일구락부 옛터,제주특별자치도 제주시 관덕로2길 11,"['4.3', '문화유적지', '문화관광', '제주4.3', '역사유적', '어트랙션']",,0.0,0.0,(+82) --,4․3 당시 도민들을 탄압하고 공포의 대상으로 각인되었던 서북청년단이 결성된 곳,,1.21875,,,,,,,,,,,,역사유적지,2.0,0.9677504734089037
390,,,CNTS_000000000021384,0.9674171184788516,제주불교성지 순례길 절로 가는길 - 보시의 길,제주특별자치도 제주시 애월읍 수산곰솔길 56,"['걷기/등산', '봄', '가을', '문화관광', '도보여행', '도보', '어트랙션']",,1.0,0.0,(+82) --,'전법의 신행' 수천 년 동안 이어져 온 부처님 법을 세상으로 전하는 길,,1.21875,,,,,,,,,,,,역사유적지,2.0,0.9674171184788516
391,,,CNTS_000000000022865,0.9673957359677838,삼밭구석 & 동광리4·3희생자위령비,제주특별자치도 서귀포시 안덕면 동광리 1425 일대,"['4.3', '문화유적지', '문화관광', '제주4.3', '역사유적', '어트랙션']",,1.0,0.0,(+82) --,4·3사건 당시 죽은 삼밧구석 주민들의 원혼을 달래기 위해 마을 출신 주민들이 직접 세운 비석,,1.21875,,,,,,,,,,,,역사유적지,2.0,0.9673957359677838
392,,,CONT_000000000500125,0.9673003245410596,단산과 방사탑,제주특별자치도 제주시 조천읍 신흥로1길 25,"['오름', '문화유적지', '자연경관', '역사유적']",,0.0,5.0,(+82) 064-760-2505,박쥐의 모습을 닮은 오름 단산과 단산의 나쁜 기운을 막기 위해 세운 방사탑,,1.21875,,,,,,,,,,,,역사유적지,2.0,0.9673003245410596
393,,,CNTS_000000000021008,0.9666465878547357,눈물의십자가,제주특별자치도 제주시 추자도,"['문화유적지', '맑음', '문화관광', '역사유적']",,2.0,18.0,(+82) --,천주교 백열한 개 성지 가운데 하나인 황경한의 묘의 맞은편에 내려다 보이는 물생이 바위 끝,,1.21875,,,,,,,,,,,,역사유적지,2.0,0.9666465878547357
394,,,CNTS_000000000018449,0.9648695910298797,와흘본향당,제주특별자치도 제주시 조천읍 와흘리 1274-1,"['문화유적지', '문화관광', '역사유적', '어트랙션', '2023_관광10선_봄', 'Moment_봄']",5.0,0.0,11.0,(+82) 064-782-0391,"마을 전체의 안녕을 지켜주고 생업, 산육, 치병 등의 기원을 들어주는 마을공동체의 성소(聖所)",,1.21875,,,,,,,,,,,,역사유적지,2.0,0.9648695910298797
395,,,CNTS_000000000022864,0.9642582291682207,낙선동 4.3성,제주특별자치도 제주시 조천읍 선흘서5길 13,"['문화유적지', '4.3', '문화관광', '제주4.3', '역사유적', '어트랙션']",5.0,2.0,6.0,(+82) 064-783-4373,4·3 당시 산사람들과 마을 사람들의 연계를 차단하고 분리시키기 위해 토벌대의 작전계획에 따라 쌓은 석성,,1.21875,,,,,,,,,,,,역사유적지,2.0,0.9642582291682207
396,,,CNTS_000000000021178,0.963766418536377,동복환해장성,제주특별자치도 제주시 구좌읍 동복리,"['문화유적지', '흐림', '문화관광', '역사유적']",,0.0,7.0,(+82) --,외구 침입에 대비해 쌓은 동복 환해 장성,,1.21875,,,,,,,,,,,,역사유적지,2.0,0.963766418536377
