tourist_id,tourist_x,tourist_address_x,theme2,star,Like,scrap,telephone_x,소개,주요목적,평균 소요 시간,상세 정보,경사도(난이도),X_COORD,Y_COORD,요금 정보,편의시설,장소 특성,평일_시작,평일_끝,주말_시작,주말_끝,category,img_url
CONT_000000000500285,산방산,제주특별자치도 서귀포시 안덕면 사계리 산 16,"['지질트레일', '산', '걷기/등산', '맑음', '가을', '자연경관', '봄꽃', '유채꽃', '유네스코', '무장애관광', '공영관광지']",5.0,21,916,(+82) 064-794-2940,설문대할망이 한라산 꼭대기를 뽑아 던져놓았다는 산방산 · 명승 제77호 · 천연기념물 제376호 · 올레10코스,,1.569672131147541,"연중무휴, 입장마감은 일몰시간에 따라 변동 / 반려동물 동반불가 / 산방산매표소~산방굴사 산책로만 관람가능",,126.313950830111,33.2423923919045,"유료,산방굴사 입장료 유료( 어른 1.000원, 청소년.어린이 500원 , 장애인 경로인 무료)",공용주차장,,09:00:00,17:00:00,09:00:00,17:00:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202110/26/87031c98-90dc-4345-98a1-bbef42bd76b3.jpg
CONT_000000000500118,다랑쉬오름,제주특별자치도 제주시 구좌읍 세화리 2705,"['일출', '밤', '오름', '걷기/등산', '친구', '가을', '힐링', '자연경관', '도보여행', '도보', '억새']",5.0,14,347,(+82) 064-740-6000,4계절 색채가 뚜렷한 오름의 여왕,등산,1.569672131147541,"오름은 반려동물 동반 불가, 다랑쉬오름 둘레길만 목줄 및 배변 봉투 지참하여 동반 가능",,126.8215359,33.47768586,,,실외,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/60df4e71-fe8d-4fd6-84db-eb078af1be07.jpg
CONT_000000000500690,한림공원,제주특별자치도 제주시 한림읍 한림로 300(협재리),"['휴식/힐링', '테마공원', '아이', '맑음', '봄', '우수관광사업체', '동굴', '어린이', '매화', '수국', '안전여행스탬프', '무장애관광', '반려동물동반입장', '반려동물', '반려동물동반_관광지']",5.0,43,1285,(+82) 064-796-0001,10만 평 대지 위에 펼쳐지는 환상적인 10가지 테마파크.,"포토스팟,기타",1.5,"매표 개시~ 매표 마감:(3월~5월) 9시~17시30분 (6월~8월) 9시~18시00분, (9월~10월) 9시~17시30분, (11월~2월) 9시~16시30분 / 소형견 입장가능 / 7kg 미만 반려동물 입장 가능 / 배변봉투 필수 지참 / 리드줄 착용 필수",하,126.2401849,33.38919042,"유료,입장료 일반 15,000원 청소년 10,000원 어린이 9,000원, 경로자 12,000 장애인 11,000원","공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설",실내+실외,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202205/30/58ce2ef7-c996-462e-aa99-eb613c01e95a.jpg
CNTS_000000000018248,더럭초등학교,제주특별자치도 제주시 애월읍 하가로 195,"['경관/포토', '커플', '아이', '맑음', '봄', '포토스팟', '어린이', '봄꽃', '벚꽃', '무장애관광']",5.0,19,466,(+82) 064-797-7200,"알록달록 조용한 애월의 작은 초등학교(구, 분교)",,1.21875,평일 18시 이후/토요일 13시 이후/공휴일 9시 이후,,126.3454606,33.45362396,,화장실,,,,,,역사유적지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/8b050ed1-a4f9-468b-bac5-a29aab9ada34.gif
CNTS_000000000018409,외돌개,제주특별자치도 서귀포시 서홍동 791,"['일출', '해변', '경관/포토', '휴식/힐링', '맑음', '가을', '자연경관', '포토스팟', '공영관광지']",5.0,26,740,(+82) 064-760-3192,"바다위에 홀로 우뚝, 우직한 외돌개 · 명승 제79호 · 올레7코스",,1.0,"연중무휴,일몰 전 이용 권장 / 소형견, 중형견, 대형견 입장 가능 / 동물보호법에 따라 목줄 또는 가슴줄 2미터 이내로 유지 / 배변봉투 필수",,126.545663944153,33.240076867127,,"공용주차장,화장실",,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202110/26/364e4579-cc5f-4e38-a520-36cde0e0ef17.jpg
CNTS_000000000019331,천제연폭포,제주특별자치도 서귀포시 천제연로 132(중문동),"['폭포', '경관/포토', '커플', '아이', '맑음', '여름', '포토스팟', '어린이', '봄꽃', '벚꽃', '무장애관광', '공영관광지']",5.0,47,1542,(+82) 064-760-6331,칠선녀가 목욕을 하다 간다는 전설이 있는 폭포 · 서귀포시 중문동 · 천연기념물 제378호 · 올레8코스,,1.569672131147541,연중무휴 / 09:00 ~ 18:00 (입장 마감 17:20)/폐장시간은 일몰시간에 따라 변경될 수 있음 / 애완동물 출입불가,,126.4183754,33.25267658,"유료,입장료 일반 2,500원, 청소년.어린이 1,350원, 경로자.장애인 무료.","공용주차장,현금결제,카드결제,화장실",실외,09:00:00,18:00:00,09:00:00,18:00:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202110/26/70a2e08c-24d9-4dbd-8898-b1cb6ea7933c.jpg
CNTS_000000000018384,방주교회,제주특별자치도 서귀포시 안덕면 산록남로762번길 113,"['부모', '커플', '친구', '아이', '맑음', '사계절', '문화관광', '어린이', '어트랙션', '무장애관광']",5.0,17,634,(+82) 064-794-0611,건축가 이타미 준이 설계한 노아의 방주를 본 따 만든 성전 건축물,포토스팟,1.21875,"외부: 상시개방 / 내부(평일, 공휴일): 하절기(6~9월)-6:00~18:00, 동절기(10~5월)-6:00~17:00 / 금요일은 22시까지 개방 / 토요일 6:00~13:00",,126.3874393,33.30504898,무료,"공용주차장,유도 및 안내시설,경보 및 피난시설",실내+실외,,,,,역사유적지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202110/27/2a07265e-4fe8-4b52-a41b-5ab23afc7012.JPG
CONT_000000000500604,중문색달해수욕장,제주특별자치도 서귀포시 중문관광로72번길 100,"['제주', '제주바다', '해수욕장', '중문', '중문해수욕장', '중문해변', '제주도', '여름', '여름바다', '바다']",5.0,6,358,(+82) 064-739-4993,"제주올레 8코스, 여유롭고 이국적인 해수욕장","해양스포츠,물놀이",1.569672131147541,"요금입장료 무료 / 주차가능대수: 152대 / 샤워실 탈의실 화장실 급수대 매점 야영장 / 소형견, 중형견, 대형견 입장가능 / 동물보호법에 따라 목줄·가슴줄 길이 2미터 이내로 유지 리드줄 / 배변봉투 필수",,126.405574367231,33.2441693950141,무료,"공용주차장,화장실,편의점,음료대,유도 및 안내시설,경보 및 피난시설",실외,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/imgpath/202407/24/9562c8bf-e728-4cfc-8eea-f23f576918d4.jfif
CNTS_000000000019997,이호테우말등대,제주특별자치도 제주시 서해안로 58,"['등대', '일몰', '경관/포토', '커플', '맑음', '가을', '포토스팟']",5.0,59,1548,(+82) --,"이호테우해변의 랜드마크, 말등대",포토스팟,1.569672131147541,,,126.456416871797,33.5021616140262,,,,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202110/27/90be9bec-a700-4fb1-b27f-8ff59a62d4df.jpg
CNTS_200000000008053,성이시돌목장,제주특별자치도 제주시 한림읍 산록남로 53,"['제주여행', '제주도아이와가볼만한곳', '제주목장', '제주서쪽', '한림', '무료관광지', '테쉬폰', '유기농우유']",5.0,11,413,(+82) 064-796-0396,아름다운 풍경이 있는 목장,,1.0,"소형견, 중형견, 대형견 입장가능 / 성이시돌목장 카페 내부는 출입 불가 / 동물보호법에 따라 목줄 또는 가슴줄 길이 2미터 이내로 유지 배변봉투 필수",하,126.3273211,33.34776988,무료,공용주차장,실외,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202110/28/1a7cc09a-6afc-4433-8cfb-779c659bc94c.jpg
CONT_000000000500267,비양도,제주특별자치도 제주시 한림읍 협재리,"['제주도여행', '제주도서쪽코스', '섬속의섬', '한림읍', '제주바다', '트래킹', '제주힐링', '포토존', '유네스코']",5.0,13,221,(+82) 064-796-7522,천 년의 시간을 간직한 섬 · 천연기념물 제439호 · 제주도기념물 제48호 · 올레15코스,,1.5,연중무휴/ 기상에 따라 벼편 운행이 없을 수 있습니다. 전화로 문의 부탁 드립니다.,,126.245988070371,33.3870124134431,"유료,승선왕복요금 대인 12,000원 소인(만11세이하) 6,000원, 장애인복지카드/ 국가유공자 50%","공용주차장,현금결제,카드결제,화장실,편의점,음료대,유도 및 안내시설",,08:30:00,17:30:00,08:30:00,17:30:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202408/22/81361294-639a-4b1e-a565-097e84754b62.jpg
CONT_000000000500403,신창~차귀해안도로,제주특별자치도 제주시 한경면 한경해안로 470,"['일몰', '드라이브', '커플', '맑음', '가을', '자연경관', '무장애관광']",5.0,26,760,(+82) --,붉은 낙조에 물든 해안을 볼수 있는 제주 일몰명소,,1.569672131147541,,,126.171238862704,33.3418066985226,,"화장실,편의점,음료대,유도 및 안내시설",,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/8d283833-b6a4-42ac-a7d5-67b7351a6c5a.jpg
CONT_000000000500005,제주김녕미로공원,제주특별자치도 제주시 구좌읍 만장굴길 122,"['테마공원', '아이', '맑음', '봄', '우수관광사업체', '자연경관', '어린이', '무장애관광', '안전여행스탬프']",5.0,48,1048,(+82) 064-782-9266,사계절 푸르른 랠란디나무로 이루어진 우리나라 최초의 미로공원,"포토스팟,기타",1.0,기본 운영 시간 9시-17:00(17:50 폐장) 계절에 따라 마감 시간이 다르니 전화 문의 바랍니다.,하,126.772020633232,33.5362520811345,"유료,일반 7,700원, 청소년 6,600원, 어린이 5,500원, 경로자 및 유공자 6,600원, 중증장애인 및 만 70세 이상 무료","공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대",실외,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202409/09/a56a5a58-59e0-4da0-8d4a-6f18d0043d93.jpg
CONT_000000000500707,휴애리 자연생활공원,제주특별자치도 서귀포시 남원읍 신례동로 256,"['제주여행', '제주도서귀포가볼만한곳', '계절꽃축제', '포토스팟', '동물농장', '먹이주기', '제주자연', '제주도체험', '힐링']",5.0,39,1461,(+82) 064-732-2114,자연속 동·식물들과 교감이 있는 체험형 자연생활공원,"체험,공연/전시,포토스팟",1.5,"연중무휴 / 하절기(4~9월) 09:00-19:00(입장 마감 17:30) , 동절기(10~3월) 09:00-18:00(입장 마감 16:30) / 감귤체험 이용시 16:00까지 입장해야 체험가능 / 소형견 입장가능 / 동물보호법에 따라 목줄·가슴줄 길이 2미터 이내로 유지 리드줄 / 배변봉투 필수 반려견 7kg 미만 소형견만 입장 가능 카페 내부 입장불가 / 관람객이 많은 곳에서는 꼭 안고 다녀야 함",하,126.6354098,33.30941046,"유료,성 인:13,000원/단체:9,000원 /도민8,000원ㅣ 청소년:11,000원/단체:8,000원/도민:7,000원 ㅣ 어린이:10,000원/단체:7,000원/도민:6,000원, 경로/장애인/국가유공자/군인/경찰/소방관 단체요금 적용(단체요금 20명 부터 적용), 35개월까지는 무료입장, 세자녀 50%할인(자녀만 할인혜택, 고등학생까지) 제주특별자치도민, 장애인, 유공자, 군인, 경찰, 소방관 은 반드시 신분증 및 증명서를 제시해야 합니다.","공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설,임산부 휴게시설",실내+실외,09:00:00,19:00:00,09:00:00,19:00:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/29/0b6c68ef-bf35-47fc-8730-b92054da32f7.jpg
CNTS_000000000020476,주상절리대,제주특별자치도 서귀포시 이어도로 36-30,"['해변', '경관/포토', '친구', '커플', '맑음', '자연경관', '포토스팟', '유네스코', '무장애관광', '공영관광지']",4.0,67,2328,(+82) 064-738-1521,자연의 신비가 주는 웅장함에 압도되다,"공연/전시,기타",1.0,"연중무휴 09:00~18:00(입장마감 17:40)* 일몰시간에 따라 변동 가능/전망대 공사 완료, 2023.09.04부터 재개방",중,126.4263224,33.23795573,"유료,성인 2.000원 / 어린이, 청소년 1.000원 / 경로인,장애인 무료","공용주차장,현금결제,카드결제,편의점,음료대,유도 및 안내시설,경보 및 피난시설",실외,09:00:00,18:00:00,09:00:00,18:00:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202110/28/d8d6b8d3-af3c-40a5-b6c6-aba30415b243.JPG
CONT_000000000500046,검멀레해변,제주특별자치도 제주시 우도면 우도해안길,"['해변', '경관/포토', '커플', '맑음', '여름', '자연경관', '포토스팟', 'k-drama']",5.0,21,472,(+82) 064-728-3394,검은모래가 매력적인 우도에서 빠질 수 없는 명소,,1.569672131147541,,,126.9669025,33.49717101,,편의점,,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201907/25/dffe0d39-0899-4db3-9dc7-1efb930f3005.jpg
CNTS_000000000020159,애월한담해안산책로,제주특별자치도 제주시 애월읍 곽지리 1359,"['해변', '걷기/등산', '친구', '맑음', '유채꽃', '자연경관', '봄꽃', '반려동물', '반려동물동반입장', '반려동물동반_산책로', '반려동물동반_자연', '반려동물동반_관광지']",5.0,58,1680,(+82),해안선을 따라 걷는 구불구불 해안길.,,1.569672131147541,"소형견, 중형견, 대형견 입장가능 / 동물보호법에 따라 목줄·가슴줄 길이 2미터 이내로 유지 리드줄 / 배변봉투 필수",,126.310575628004,33.4590846763959,,,,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/f1bd503b-f934-47b5-8e0c-63f282240843.jpg
CONT_000000000500182,만장굴,제주특별자치도 제주시 구좌읍 만장굴길 182,"['동굴', '경관/포토', '아이', '흐림', '여름', '자연경관', '포토스팟', '어린이', '유네스코']",4.0,72,2042,(+82) 064-710-7903,"세계적인 규모의 용암동굴, 유네스코 지정 세계자연유산",,1.569672131147541,"매월 첫째주 수요일 휴무, 17:00 입장마감",,126.7693513,33.52793252,"유료,입장료 일반 4,000원, 청소년.어린이 2,000원, 경로자.장애인 무료.","공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대",,09:00:00,18:00:00,09:00:00,18:00:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202110/28/76256df3-14d8-4aed-9977-393a41655854.JPG
CNTS_000000000018383,황우지해안,제주특별자치도 서귀포시 서홍동 766-1,"['해변', '경관/포토', '액티비티', '친구', '커플', '맑음', '여름', '자연경관', '체험', '레저/체험', '포토스팟', '수상레저', '어트랙션']",5.0,32,1307,(+82) 064-760-4601,선녀가 물놀이 했다는 전설이 있는 자연형성 풀장,,1.569672131147541,,,126.549766357796,33.2415695572508,,,,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/26238495-a107-4236-9ec9-279cda7120a4.jpg
CONT_000000000501154,리치망고,제주특별자치도 제주시 애월읍 애월해안로 272,"['스페셜망고쉐이크', '망고라떼', '수제망고코코넛잽', '망고코코넛쿠키', '카페', '망고', '음식', '망고스무디', '망고에이드', '망고주스', '무장애관광']",4.0,36,624,(+82) 070-4243-5959,제주 애월에 런칭하여 제주 전역으로 확장한 망고음료카페,,1.569672131147541,"동절기(10월~3월) 매일 10:00 - 18:30 / 하절기(4월~9월) 매일 10:00 - 20:00 / 소형견, 중형견, 대형견 입장가능 / 반려동물 내부 이용 시 펫티켓 준수 / 반려동물 알러지 보유 손님 있을 경우 내부 이용 불가",,126.340190598564,33.4685292780823,,"공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설",,10:00:00,18:30:00,10:00:00,18:30:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/303c1c5b-0fef-4fe5-957b-b83f7a2a4f26.jpg
CONT_000000000500232,백약이오름,제주특별자치도 서귀포시 표선면 성읍리 산 1,"['일출', '오름', '걷기/등산', '친구', '커플', '겨울', '자연경관', '도보여행', '도보']",5.0,6,339,(+82),"하늘로 향하는 길, 백약이오름",,1.569672131147541,"소요시간: 탐방 왕복 약30~40분 (정상둘레길 탐방시 약 30분 추가), 화장실과 탐방안내소 없음 / 소형견, 중형견, 대형견 입장 가능, 동물보호법에 따라 목줄 또는 가슴줄 2미터 이내로 유지, 리드줄 및 배변봉투 필수",,126.791777669204,33.4373134785332,,,,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202110/29/04c34a3a-2b00-404f-add0-fe137b583a2d.jpg
