음식점 이름,음식점 주소,전화번호,태그,특징,상세페이지 주소,좌표,lat,lon,평일오픈시간,평일클로즈시간,주말오픈시간,주말클로즈시간,img,주차시설,가성비,반려동물동반,위생,로컬 맛집,조용한,좋은 분위기,오션뷰,뷰가 좋은,theme,리뷰,has_required_food,id
제주미향,제주특별자치도 서귀포시 천제연로 99,064-738-8588,"술모임, 단체모임","푸짐한, 현지인맛집, 아침식사, 점심식사, 저녁식사, 반려동물동반, 아기의자, 무료주차",https://www.diningcode.com/profile.php?rid=Wt3Yo9zdQ2T6,"{'lat': '33.2551514229328', 'lng': '126.416350009213'}",33.25515142,126.41635,9:30,21:30,9:30,21:30,https://api.cdn.visitjeju.net/photomng/imgpath/202111/02/0523a22d-660d-492f-b7a4-f60d6d21a889.jpg,True,False,True,False,True,False,False,False,False,"#통갈치구이 #회 #조림
#횟집 #한식 #음식 #갈치 #갈치구이 #갈치조림 #제주갈치조림 #제주갈치구이 #갈치국 #갈치회 #고등어조림 #고등어구이 #옥돔구이 #전복구이 #해물전골 #뚝배기 #해물뚝배기 #전복뚝배기 #전복해물뚝배기 #성게미역국 #회덮밥 #전복죽 #도토리전 #버섯불고기 #고등어회 #광어회 #방어회 #회무침 #매운탕",74.2,False,38
흑돈가제주본점,제주특별자치도 제주시 한라대학로 11,0507-1366-0203,"식사모임, 단체모임","시끌벅적한, 숯불, 점심식사, 저녁식사, 유아의자, 무료주차",https://www.diningcode.com/profile.php?rid=ZEmdXxXYhzvB,"{'lat': '33.4800566885425', 'lng': '126.473496200721'}",33.48005669,126.4734962,11:00,22:00,11:00,22:00,https://api.cdn.visitjeju.net/photomng/imgpath/202407/27/b680a670-0e64-4785-9de2-d0865c520dec.jpg,True,False,False,False,False,False,False,False,False,"#제주맛집 #제주흑돼지 #제주여행
#제주시맛집 #제주공항식당 #제주흑돼지맛집 #제주식당 #노형맛집",101.0,False,39
낭뜰에쉼팡,제주특별자치도 제주시 조천읍 남조로 2343,064-784-9292,"가족외식, 아이동반","서민적인, 아이랑, 아침식사, 점심식사, 저녁식사, 셀프코너, 반려동물동반, 무료주차",https://www.diningcode.com/profile.php?rid=5n4cXtNOo3mG,"{'lat': '33.473557695312', 'lng': '126.657125815614'}",33.4735577,126.6571258,9:00,20:00,9:00,20:00,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/e93caa05-fe33-49b9-86d3-c180ea3075b6.jpg,True,True,True,False,False,False,False,False,False,"#낭뜰정식 #한식 #비빔밥
#음식 #들깨수제비 #우동 #고등어구이 #무장애관광",105.1,False,40
성화정,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38 랜딩관 제주신화월드 호텔앤리조트 G층,0507-1429-1604,"가족외식, 모임","고급스러운, 예약, 점심식사, 저녁식사, 무료주차",https://www.diningcode.com/profile.php?rid=iPvYTc1zCkKo,"{'lat': '33.3049726791712', 'lng': '126.31635202613'}",33.30497268,126.316352,12:00,21:30,12:00,21:30, https://api.cdn.visitjeju.net/photomng/thumbnailpath/202007/21/bec551a8-6b4e-4fef-9999-bd1baf8cbfdd.JPG,True,False,False,False,False,False,True,False,False,"#뷔페 #양식 #랜딩다이닝
#음식 #제주신화월드 #초밥 #해산물 #쌀국수 #무장애관광",77.4,False,41
부두식당,제주특별자치도 서귀포시 대정읍 하모항구로 62,064-794-1223,"술모임, 식사모임","서민적인, 현지인맛집, 아침식사, 점심식사, 저녁식사, 포장가능, 무료주차",https://www.diningcode.com/profile.php?rid=D13o8PnV80zj,"{'lat': '33.2188214636735', 'lng': '126.251031679557'}",33.21882146,126.2510317,10:00,22:00,10:00,22:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/09/27c17d51-7b2e-451c-86c4-def05c878a1a.JPG,True,True,False,False,True,False,False,False,False,"#조림 #갈치조림 #우럭조림
#쥐치조림 #방어 #음식 #방어회 #제주갈치조림 #고등어회 #고등어구이 #2022고메페스타",88.6,False,42
스시오하요,제주특별자치도 제주시 용담로 16 2층,0507-1354-5425,"혼밥, 데이트","깔끔한, 예약, 점심식사, 저녁식사, 테이크아웃",https://www.diningcode.com/profile.php?rid=GWBeM1A4Q8NP,"{'lat': '33.5132059633148', 'lng': '126.50439305347'}",33.51320596,126.5043931,10:30,19:00,10:30,19:00,https://api.cdn.visitjeju.net/photomng/imgpath/202201/10/57afd19d-e94c-425d-8fd8-b1a25ff9aa70.jpg,False,False,False,True,False,False,False,False,False,"#고기국수 #돔베고기 #왕만두
#주먹밥 #음식 #갈비 #국수 #갈비탕 #새우 #새우튀김 #수육 #국밥 #돼지국밥 #육전",68.5,False,43
쌍둥이횟집,제주특별자치도 서귀포시 중정로62번길 14,064-762-0478,"제주도민맛집, 가족외식, 식사모임","시끌벅적한, 현지인맛집, 점심식사, 저녁식사, 무료주차",https://www.diningcode.com/profile.php?rid=6SLqspzR3VxO,"{'lat': '33.2465984913452', 'lng': '126.562909733598'}",33.24659849,126.5629097,11:00,22:00,11:00,22:00,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/3f1cb032-5bcb-4e86-b0ce-325aa2e5729e.gif,True,False,False,False,True,False,False,False,False,"#회 #횟집 #초밥
#스시 #생선구이 #음식 #해산물 #생선구이정식",114.7,False,44
오가네전복설렁탕,제주특별자치도 서귀포시 중산간동로 7738,0507-1438-9309,"vj특공대, 생생정보, 가족외식, 해장","푸짐한, 현지인, 아침식사, 점심식사, 저녁식사, 무료주차",https://www.diningcode.com/profile.php?rid=vebdqx29OX7h,"{'lat': '33.2681913241371', 'lng': '126.589516881428'}",33.26819132,126.5895169,8:00,20:00,8:00,20:00,https://api.cdn.visitjeju.net/photomng/imgpath/201911/07/549a8964-b155-4a80-93af-d7c98161bd99.jpg,True,False,False,False,False,False,False,False,False,"#설렁탕 #물회냉면 #손만두
#음식 #전복 #전복해물탕 #전복죽 #전복뚝배기 #전복물회 #만두설렁탕 #한식 #삼색만두 #전복구이",86.9,False,45
제주올레면옥제주본점,제주특별자치도 제주시 광평동로 19,0507-1361-1241,"식사모임, 보양식","푸짐한, 자가제면, 점심식사, 저녁식사, 셀프코너, 유아의자, 무료주차, 배달",https://www.diningcode.com/profile.php?rid=VtjAfIdP8uen,"{'lat': '33.4819159157363', 'lng': '126.470398236263'}",33.48191592,126.4703982,10:30,20:30,10:30,20:30,https://api.cdn.visitjeju.net/photomng/imgpath/202109/15/14dc76c2-a9a9-4175-8d5e-cd78e8c98fc6.jpg,True,False,False,False,False,False,False,False,False,"#냉면 #비빔냉면 #물냉면
#음식 #물갈비 #갈비 #전복갈비탕 #갈비탕 #비빔면 #얼큰갈비탕 #불고기 #고기만두 #육전 #회냉면 #무장애관광",63.4,False,46
치저스,제주특별자치도 제주시 구좌읍 비자림로 1785,070-7798-1447,"데이트, 가족외식","깔끔한, 예약, 점심식사, 예약필수, 예약가능, 무료주차",https://www.diningcode.com/profile.php?rid=xuRITHnRIIQp,"{'lat': '33.4683639660224', 'lng': '126.773905464255'}",33.46836397,126.7739055,11:00,15:00,11:00,15:00,https://api.cdn.visitjeju.net/photomng/imgpath/202111/05/14309c39-478c-44b7-a204-7a6004fcb9ef.JPG,True,False,False,True,False,False,False,False,False,"#스테이크 #치즈 #양식
#음식 #리조또 #미트볼파스타 #미트볼스파게티 #아란치니 #미트볼탕수 #부채살스테이크",85.4,False,47
다정이네,제주특별자치도 서귀포시 동문로 63 (서귀동),070-8900-8070,"간식, 혼밥","서민적인, 예약, 아침식사, 점심식사, 저녁식사, 연중무휴, 테이크아웃, 배달",https://www.diningcode.com/profile.php?rid=jiS9adGROQBi,"{'lat': '33.2492475189286', 'lng': '126.567122293048'}",33.24924752,126.5671223,8:00,20:00,8:00,20:00,https://api.cdn.visitjeju.net/photomng/imgpath/202201/10/6b2a8b26-3d91-46ca-94b2-ab87f81d110b.jpg,False,True,False,False,False,False,False,False,False,"#햄버거 #크림소스버거 #흑돼지버거
#음식 #햄버거스테이크 #치즈버거 #감자튀김 #칠리버거 #츄러스 #야채볶음밥 #버팔로윙 #새우튀김 #나쵸칩 #수제버거 #불고기버거",111.1,False,48
거멍국수,제주특별자치도 서귀포시 안덕면 사계로114번길 53-14,0507-1403-8787,식사모임,"서민적인, 예약, 아침식사, 점심식사, 저녁식사, 아기의자, 무료주차",https://www.diningcode.com/profile.php?rid=nIntXecpo4v8,"{'lat': '33.2443739849762', 'lng': '126.304410090523'}",33.24437398,126.3044101,8:30,19:00,8:30,19:00,https://api.cdn.visitjeju.net/photomng/imgpath/202111/05/5007ae15-d312-4ad7-8cb1-d3bc601985cd.jpg,True,True,False,False,False,False,False,False,False,"#우수관광사업체 #고기국수 #성게국수
#회국수 #음식 #비빔국수 #멸치국수 #국수 #돔베고기 #만두 #모듬만두 #검은콩국수 #전복구이",83.2,False,49
고불락,제주특별자치도 제주시 애월읍 고내로7길 45-12,0507-1400-0393,"가족외식, 혼밥","서민적인, 가성비좋은, 아침식사, 점심식사, 저녁식사, 좌식테이블, 반려동물동반, 무료주차",https://www.diningcode.com/profile.php?rid=YNN9CiZ4sB34,"{'lat': '33.4667152803197', 'lng': '126.336489972472'}",33.46671528,126.33649,8:00,21:00,8:00,21:00,https://api.cdn.visitjeju.net/photomng/imgpath/202111/05/ae8a59d7-8997-4407-90e3-71c5aa226525.jpg,True,True,True,False,False,False,False,False,False,"#제육볶음 #상추밥 #한식
#음식 #닭볶음탕 #김치찌개 #돼지김치찌개 #고등어조림 #쌈밥 #보리밥 #보리비빔밥 #짜글이",95.2,False,50
곰막,제주특별자치도 제주시 구좌읍 구좌해안로 64,064-727-5111,"다코숨은맛집, 최자로드, 가족외식, 식사모임","서민적인, 경관/야경이좋은, 아침식사, 점심식사, 저녁식사, 무료주차",https://www.diningcode.com/profile.php?rid=nJGTJLXC8dJ9,"{'lat': '33.5568786221399', 'lng': '126.720523183737'}",33.55687862,126.7205232,9:30,21:00,9:30,21:00,https://api.cdn.visitjeju.net/photomng/imgpath/202111/05/da949dc1-014b-480b-943d-2e5f79025e98.jpg,True,True,False,False,False,False,False,False,True,"#회국수 #성게국수 #회비빔밥
#음식 #고등어회 #회덮밥 #전복 #전복죽 #물회 #회 #참돔회 #전복회 #다금바리회 #광어회 #멍게 #방어회 #해산물 #성게 #소라숙회 #고등어구이 #매운탕 #우럭매운탕 #산낙지 #뿔소라 #한치회 #덮밥 #가마솥밥",147.6,False,51
그리운바다성산포,제주특별자치도 서귀포시 성산읍 성산등용로 94,064-784-2128,"원나잇푸드트립, 가족외식, 데이트","서민적인, 예약, 아침식사, 점심식사, 저녁식사, 유아의자, 무료주차",https://www.diningcode.com/profile.php?rid=vPVV1a6gmULF,"{'lat': '33.4698350269409', 'lng': '126.9300520023'}",33.46983503,126.930052,9:00,21:00,9:00,21:00,https://api.cdn.visitjeju.net/photomng/imgpath/202203/11/87ddedd5-4791-480e-afa3-8a67ef228c7d.jpg,True,True,False,False,False,False,False,False,False,"#고등어회 #은갈치회 #횟집
#회국수 #성게미역국 #갈치구이 #갈치조림 #고등어조림 #회덮밥 #전복해물뚝배기",91.3,False,52
다가미김밥,제주특별자치도 제주시 도남로 111,064-758-5810,"원나잇푸드트립, 혼밥","지역주민이찾는, 예약, 아침식사, 점심식사, 테이크아웃",https://www.diningcode.com/profile.php?rid=DQ2Nhd2TOV5m,"{'lat': '33.4904464816028', 'lng': '126.528683318639'}",33.49044648,126.5286833,7:00,15:00,7:00,15:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/08/5390a369-a226-43f1-8551-0cb47dd374f1.jpg,False,False,False,False,True,False,False,False,False,"#김밥 #왕김밥 #샌드위치
#분식 #음식 #식혜 #멸치김밥 #참치김밥 #멸치고추김밥 #소고기김밥",82.7,False,53
명리동식당,제주특별자치도 제주시 한경면 녹차분재로 498,064-772-5571,"식신로드, 아이동반, 가족외식","서민적인, 현지인맛집, 점심식사, 저녁식사, 연탄구이, 연탄불, 무료주차",https://www.diningcode.com/profile.php?rid=WfPQyCtRiy0j,"{'lat': '33.3166305403964', 'lng': '126.270428319232'}",33.31663054,126.2704283,11:30,21:00,11:30,21:00,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/0a63b210-f988-431c-a9a5-ceacd16c0f86.jpg,True,True,False,False,True,False,False,False,False,"#자투리고기 #뒷고기 #한식
#음식 #흑돼지 #흑돼지구이 #돼지구이 #삼겹살 #목살 #김치찌개 #냉면 #2022고메페스타 #오겹살 #김치전골 #비빔냉면 #물냉면 #뚝배기",83.3,False,54
미영이네식당,제주 서귀포시 대정읍 하모항구로 42,064-792-0077,"다코숨은맛집, 가족외식, 야식","시끌벅적한, 예약, 점심식사, 저녁식사, 포장가능, 무료주차",https://www.diningcode.com/profile.php?rid=OvigZUfyo4Fx,"{'lat': '33.2177456029533', 'lng': '126.249810398098'}",33.2177456,126.2498104,11:00,20:30,11:00,20:30,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/8cdcd69f-b298-4768-a6ae-adb73f3cc158.jpg,True,False,False,False,False,False,False,False,False,"#고등어회 #해물탕 #방어회
#음식 #방어 #고등어구이 #고등어 #한치회 #회 #매운탕 #지리탕",165.6,False,55
민경이네어등포식당,제주특별자치도 제주시 구좌읍 해맞이해안로 830,0507-1320-7500,"제주도민맛집, 식사모임, 가족외식","캐주얼한, 현지인, 아침식사, 점심식사, 저녁식사, 바다가보이는, 아기의자, 무료주차",https://www.diningcode.com/profile.php?rid=E4dASqbOQ457,"{'lat': '33.5537388885573', 'lng': '126.825755179623'}",33.55373889,126.8257552,9:00,19:00,9:00,19:00,https://api.cdn.visitjeju.net/photomng/imgpath/201910/07/2d59d3dc-bca2-4d69-b92d-26b5a1e7928f.jpg,True,False,False,False,True,False,True,True,False,"#우럭정식 #물회국수 #우럭튀김
#음식 #옥돔구이 #옥돔 #갈치 #갈치조림 #제주갈치조림 #갈치국 #해물된장찌개 #전복뚝배기 #전복죽 #성게미역국 #물회 #성게국",96.3,False,56
바다를본돼지,제주특별자치도 제주시 한경면 판포1길 16,0507-1385-5536,"가족외식, 식사모임","경관/야경이좋은, 오션뷰, 점심식사, 저녁식사, 반려동물동반, 무료주차",https://www.diningcode.com/profile.php?rid=0dEk7anrfHqg,"{'lat': '33.3656405352636', 'lng': '126.197922175273'}",33.36564054,126.1979222,12:00,22:00,12:00,22:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201903/11/e74e957d-876f-474d-9ebb-c149be5b4bab.jpg,True,False,True,False,False,False,False,True,True,"#돼지고기 #해산물 #된장찌개
#한식 #음식 #흑돼지 #흑돼지구이 #오겹살 #목살 #전복뚝배기 #김치찌개 #흑돼지오겹살 #키조개볶음 #새우구이 #전복구이 #뚝배기 #돌솥밥",93.9,False,57
백양닭집,제주특별자치도 제주시 서문로6길 7,064-758-9822,"백종원의3대천왕, 아빠어디가, 간식","서민적인, 현지인, 점심식사, 저녁식사",https://www.diningcode.com/profile.php?rid=ENN4z6B1FA0z,"{'lat': '33.5113314905222', 'lng': '126.518550711078'}",33.51133149,126.5185507,8:00,20:30,8:00,20:30,https://api.cdn.visitjeju.net/photomng/imgpath/202111/09/fc592c91-741d-4e59-8b8f-698f26301de6.jpg,False,True,False,False,False,False,False,False,False,"#치킨 #후라이드치킨 #통닭
#음식 #양념치킨 #옛날통닭 #튀김통닭",73.3,False,58
삼대국수회관,제주특별자치도 제주시 신대로20길 32,064-747-9493,"가족외식, 해장","서민적인, 로컬맛집, 아침식사, 점심식사, 저녁식사, 좌식테이블, 무료주차",https://www.diningcode.com/profile.php?rid=DII4HzbxtO0a,"{'lat': '33.4838426125515', 'lng': '126.493210486116'}",33.48384261,126.4932105,8:30,3:30,8:30,2:00,https://api.cdn.visitjeju.net/photomng/imgpath/202111/10/c9550d46-940d-4d50-81cb-206cb682e1b8.jpg,True,True,False,False,True,False,False,False,False,"#고기국수 #비빔국수 #멸치국수
#국수 #음식 #만두 #돔베고기 #국밥 #콩국수 #물만두 #수육 #열무국수",76.7,False,59
네거리식당,제주특별자치도 서귀포시 서문로29번길 20,064-762-5513,"수요미식회, 가족외식, 해장","서민적인, 현지인, 아침식사, 점심식사, 저녁식사, 무료주차",https://www.diningcode.com/profile.php?rid=LvNVnd6yLgOV,"{'lat': '33.248515915462', 'lng': '126.559286445208'}",33.24851592,126.5592864,7:00,21:40,7:00,21:40,https://api.cdn.visitjeju.net/photomng/imgpath/201811/01/2a62dd37-0257-4f8d-ad00-a47e436d7fba.jpg,True,True,False,False,False,False,False,False,False,"#갈치조림 #갈치국 #갈치구이
#음식 #갈치 #제주갈치조림 #제주갈치구이 #성게국 #미역국 #고등어조림 #옥돔구이 #고등어구이",153.1,False,60
앞뱅디식당,제주특별자치도 제주시 선덕로 32,064-744-7942,"다코숨은맛집, 식신로드, 식사모임, 해장","서민적인, 제주향토음식, 아침식사, 점심식사, 저녁식사, 무료주차",https://www.diningcode.com/profile.php?rid=YZbeNvJT9TMd,"{'lat': '33.4853717233976', 'lng': '126.499937892167'}",33.48537172,126.4999379,9:00,21:00,9:00,21:00,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/fe39ebbf-cd99-4761-8146-c0400b767153.jpg,True,True,False,False,False,False,False,False,False,"#각재기국 #멜국 #고등어구이
#한식 #향토음식 #음식 #2022고메페스타 #튀김 #생선조림 #돔베고기 #강된장",94.3,False,61
옥돔식당,제주특별자치도 서귀포시 대정읍 신영로36번길 62,064-794-8833,"수요미식회, 혼밥, 해장","서민적인, 연예인, 아침식사, 점심식사, 무료주차",https://www.diningcode.com/profile.php?rid=pTyqqa8cEDaD,"{'lat': '33.2199759019853', 'lng': '126.248999398831'}",33.2199759,126.2489994,11:00,16:00,11:00,16:00, https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/10/2984a68e-ed72-4364-9928-60e5d247f3d1.jpg,True,True,False,False,False,False,False,False,False,"#보말칼국수 #칼국수 #손칼국수
#음식 #2022고메페스타",100.2,False,62
우도면파전리,제주특별자치도 제주시 우도면 우도해안길 388,0507-1343-8514,해장,"시원, 시원한, 저녁식사, 좌식테이블, 반려동물동반, 주차",https://www.diningcode.com/profile.php?rid=dlhc1YjgwT4i,"{'lat': '33.5125018580513', 'lng': '126.944622162595'}",33.51250186,126.9446222,9:00,17:30,9:00,17:30,https://api.cdn.visitjeju.net/photomng/imgpath/202111/11/3fca470c-e17a-462d-b5f8-a2d30e5e34c5.jpg,True,False,True,False,False,False,False,False,False,"#라면 #해물파전 #꽃게라면
#해물라면 #문어라면 #음식 #파전 #해산물 #해산물모둠 #뿔소라 #전복 #문어숙회 #주먹밥",63.0,False,63
