,Unnamed: 0,VISIT_AREA_NM,RAD_NM_ADDR,VISIT_AREA_TYPE_CD,TRAVEL_ID,SID_NM,SGG_NM,DNG_NM,포함여부 ,Unnamed: 9,HASHTAGS
81,98,중남미문화원,경기 고양시 덕양구 대양로285번길 33-15,2,a_a001261,경기도,고양시 일산서구,대화동,,,#이국적인분위기 #문화탐험 #예술적인영감 #남미의매력 #이색체험 #문화적풍요 #신비로운경험 #컬쳐쇼크 #색다른즐거움 #문화의다양성 #남미의향기 #문화적발견 #특별한기억 #문화적교감 #영감받은시간
82,99,라페스타,경기 고양시 일산동구 무궁화로 32-12,8,a_a001261,경기도,고양시 일산서구,대화동,,,#다채로운경험 #맛있는추억 #문화탐방 #도심속여유 #소소한행복 #매력적인장소 #특별한순간 #기분좋은시간 #감각적인공간 #즐거운발견 #활기찬분위기 #독특한체험 #정겨운거리 #낭만적인산책 #친구와함께
83,102,롯데백화점 영등포점,서울 영등포구 경인로 846,4,a_a000341,서울특별시,마포구,서교동,,,#세련된분위기 #다양한매력 #쇼핑천국 #트렌디한공간 #미식탐험 #문화와만남 #자연스러운소통 #특별한순간 #편안한휴식 #감성가득 #오감만족 #일상탈출 #활기찬에너지 #도심속휴양 #재미있는발견
84,105,낙산공원,서울 종로구 낙산길 41,2,a_a017952,서울특별시,종로구,종로5가,,,#도심속자연 #산책의기쁨 #노을의아름다움 #한적한시간 #마음의휴식 #풍경에빠지다 #자연속여유 #도시풍경 #고요한순간 #하늘과맞닿은곳 #일상의탈출 #소소한행복 #깨끗한공기 #맑은하늘 #조용한산책
85,106,혜화문,서울 종로구 창경궁로 307,2,a_a017952,서울특별시,종로구,종로5가,,,#역사의향기 #고요한시간 #마음의안식처 #옛날이야기 #전통의아름다움 #문화의흐름 #감동적인경험 #시간의흐름속으로 #추억의장소 #고전의미 #조용한감동 #고풍스러운 #감성여행 #역사적인순간 #평온한기억
86,107,아트스페이스J,경기 성남시 분당구 정자일로 166,3,a_a010118,경기도,성남시 중원구,성남동,,,#예술의향연 #감성충만 #영감의순간 #독창적인경험 #창의력자극 #문화의심장 #마음의예술 #예술적감동 #감탄의연속 #예술과소통 #몰입의시간 #감각의향연 #사색의시간 #미학적경험 #예술적충전
87,108,남한산성,경기도 광주시 남한산성면 남한산성로780번길 85,2,a_a010118,경기도,성남시 중원구,성남동,,,#역사의발자취 #평온한시간 #고요한자연 #시간의흐름 #문화유산탐방 #인상깊은경험 #마음의안식처 #고전의아름다움 #감성의여운 #전통의미학 #추억의장소 #치유의여행 #매력적인풍경 #깊은감동 #잔잔한여운
88,109,모란민속장,경기 성남시 중원구 둔촌대로 68,4,a_a010118,경기도,성남시 중원구,성남동,,,#전통의매력 #다채로운경험 #문화의향연 #향토의맛 #오감만족 #소소한기쁨 #지역문화탐방 #사람향기 #역사의흔적 #정겨운분위기 #다양한풍경 #묵직한정서 #추억의장소 #소박한행복 #일상의탈출
89,110,렛츠런파크서울,경기 과천시 경마공원대로 107,5,a_a010118,경기도,성남시 중원구,성남동,,,#스릴넘치는 #흥미진진한 #경마의매력 #아드레날린폭발 #예측불가의경주 #짜릿한순간 #승부의쾌감 #긴장감넘치는 #환상적인체험 #모험의세계 #경주의열기 #심장이뛰는 #활기찬분위기 #흥분의도가니 #경마팬의천국
90,111,흥인지문공원,서울 종로구 종로 285,1,a_a000081,서울특별시,중구,정동,,,#역사속산책 #평온한시간 #조용한여유 #문화탐방 #고즈넉함 #감성여행 #마음의휴식 #전통의숨결 #과거로의여행 #자연속힐링 #아름다운풍경 #감동의순간 #정겨운추억 #고전의아름다움 #감성충만
91,112,서대문형무소역사관,서울 서대문구 통일로 251,2,a_a000081,서울특별시,중구,정동,,,#역사의흔적 #깊은감동 #마음의울림 #묵직한여운 #추모의시간 #존경과경의 #잊지말아야할기억 #마음의무게 #역사교육 #진지한성찰 #가슴아픈이야기 #과거와마주하기 #기억의산책 #통한의역사 #생각의시간
92,113,서울풍물시장,서울 동대문구 천호대로4길 21,4,a_a000081,서울특별시,중구,정동,,,#다채로운경험 #문화의향연 #풍성한발견 #전통의향기 #정겨운분위기 #시간여행 #감성충만 #민속의매력 #다양한물건들 #호기심자극 #추억속으로 #이색적인경험 #살아있는역사 #예술의향기 #매혹적인순간
93,114,덕수궁돌담길,서울 중구 세종대로 지하 101,7,a_a000081,서울특별시,중구,정동,,,#역사의흔적 #평온한산책 #낭만의길 #고요한아침 #마음의안식 #아름다운풍경 #소중한기억 #문화의향기 #감성여행 #시간의흐름 #고전의아름다움 #감동적인순간 #힐링의시간 #추억의조각 #잔잔한감동
94,115,양재동꽃시장,서울 서초구 강남대로 27,4,a_a001922,서울특별시,서초구,서초동,,,#꽃향기속으로 #다채로운풍경 #자연의아름다움 #감성충만 #마음의안식처 #싱그러운기운 #정서적힐링 #생기넘치는날 #화사한느낌 #봄날의기억 #눈부신경험 #일상탈출 #자연과동행 #색다른경험 #잔잔한행복
95,116,힐튼가든인 서울강남점,서울 서초구 강남대로 253,5,a_a001922,서울특별시,서초구,서초동,,,#편안한휴식 #도심속휴양지 #아늑한공간 #모던한매력 #고급스러움 #세련된분위기 #기분좋은체류 #일상탈출 #힐링스테이 #편리한위치 #도심의오아시스 #품격있는서비스 #휴식의미학 #편안한분위기 #여유로운시간
96,118,틴틴홀,서울 종로구 대학로10길 24,3,a_a005423,서울특별시,종로구,동숭동,,,#문화적충격 #깊은여운 #예술의향연 #공연의마법 #창의적인공간 #감동의파도 #예술적영감 #몰입의시간 #감성자극 #눈물샘자극 #감동의여운 #환상적인경험 #작품에빠져드는 #무대의마법 #예술의향기
97,119,세빛섬,서울 서초구 올림픽대로 2085-14,1,a_a005423,서울특별시,종로구,동숭동,,,#물빛의매혹 #도시속섬 #이색체험 #환상적인야경 #로맨틱한순간 #강변산책 #새로운발견 #감성사진 #특별한추억 #밤의매력 #빛의향연 #도심속휴식 #여유로운시간 #찬란한경관 #기분좋은설렘
98,120,청운문학도서관,서울 종로구 자하문로36길 40,2,a_a005423,서울특별시,종로구,동숭동,,,#문학의향기 #지적여행 #영감충전 #조용한독서 #내면의여행 #평온한시간 #마음의위로 #감성의숲 #지혜의샘 #사색의시간 #책향기 #문화의쉼터 #정서적안식 #창의력자극 #정신적여유
99,121,이촌한강공원,서울 용산구 이촌로72길 62,1,a_a001268,서울특별시,용산구,이태원동,,,#자연과함께 #한강의아름다움 #편안한시간 #바람과함께 #여유로운산책 #도심속휴식 #물결을따라 #마음의안식처 #푸른경관 #일상의탈출 #고요한순간 #행복한시간 #자연속의평화 #도심의오아시스 #감성의쉼터
100,122,평화랜드,경기 파주시 문산읍 임진각로 148-39,6,a_a008648,경기도,파주시,광탄면,,,#평화의상징 #역사의흐름 #분단의현장 #감동적인순간 #마음의울림 #전쟁과평화 #역사속으로 #생생한기억 #기억의공간 #감성여행 #평화기원 #역사탐방 #가슴뭉클함 #사색의시간 #이념의경계
101,123,임진각 평화누리,경기 파주시 문산읍 임진각로 177,3,a_a008648,경기도,파주시,광탄면,,,#평화의메시지 #감동적인순간 #역사의현장 #마음의쉼터 #조용한여유 #자연과함께 #감성충전 #생각에잠김 #소중한기억 #회상과함께 #희망의빛 #마음의평화 #여유로운산책 #기억의장소 #고요한시간
102,124,"국립공원공단 북한산생태탐방원, 광륜사",서울 도봉구 도봉산길 86,1,a_a007390,서울특별시,도봉구,도봉동,,,#자연속으로 #평온한시간 #생태체험 #깊은여운 #마음의안식 #숨겨진보물 #조용한행복 #힐링여정 #산속의평화 #생명의기운 #순수한기쁨 #고요한자연 #자연의선물 #내면의평화 #감탄스러운경관
103,125,녹야선원,서울 도봉구 도봉산길 88,1,a_a007390,서울특별시,도봉구,도봉동,,,#자연속의휴식 #마음의안식처 #고요한시간 #숲속의평화 #내면의성찰 #명상의시간 #힐링여행 #자연과함께 #마음의치유 #평온한순간 #조용한쉼터 #자연의선물 #정신적여유 #자연속의명상 #힐링의순간
104,126,미스터브리즈커피 도봉산입구점,서울 도봉구 도봉산길 43,1,a_a007390,서울특별시,도봉구,도봉동,,,#자연속의휴식 #산속의커피 #맑은공기 #평온한시간 #내려놓기 #고요한느낌 #산책의즐거움 #마음의평화 #자연과하나되기 #일상의여유 #초록의향기 #소박한행복 #심신의안정 #고즈넉한시간 #커피와함께
105,127,소극장혜화당,서울 종로구 대학로12길 63,3,a_a001996,서울특별시,종로구,동숭동,,,#예술의향기 #감동의순간 #몰입의세계 #창작의열정 #문화산책 #독특한경험 #연극의매력 #감성공유 #작은기쁨 #따뜻한공간 #창의적인여정 #매혹적인무대 #연극애호가 #작품속으로 #깊은여운
106,128,신세계백화점 본점,서울 중구 소공로 63,4,a_a001996,서울특별시,종로구,동숭동,,,#다양한쇼핑경험 #화려한공간 #럭셔리한느낌 #트렌디한분위기 #풍부한상품구성 #세련된인테리어 #현대적인매력 #고급스러운분위기 #눈길을끄는디자인 #프리미엄브랜드 #도시적세련미 #문화와쇼핑 #특별한선물 #소소한행복 #시각
107,129,제로띵스,서울 중구 수표로 32-1,4,a_a001996,서울특별시,종로구,동숭동,,,#독특한경험 #호기심가득 #창의력자극 #현대적인매력 #모험심자극 #새로운발견 #개성넘치는 #영감충만 #도시속오아시스 #트렌디한분위기 #색다른체험 #매력적인공간 #특별한추억 #감각적인즐거움 #놀라움의연속
108,131,하이커그라운드,서울 중구 청계천로 40,3,a_a003829,서울특별시,종로구,통인동,,,#창의력샘솟는 #독특한경험 #영감의원천 #도시속여유 #새로운발견 #문화적풍요로움 #감각적체험 #예술적영감 #도심속힐링 #혁신적인공간 #다양한매력 #호기심자극 #감동의순간 #문화적충격 #신선한경험
109,132,은평한옥마을,서울 은평구 연서로50길 7-12,7,a_a003829,서울특별시,종로구,통인동,,,#전통의미 #고즈넉한풍경 #평온한순간 #한옥의아름다움 #마음의안식처 #조용한행복 #여유로운시간 #감성여행 #역사의흔적 #잔잔한감동 #고전미학 #문화의향기 #아름다운풍경 #힐링여행 #마음의쉼터
110,133,보안여관,서울 종로구 효자로 33,3,a_a003829,서울특별시,종로구,통인동,,*의외로 갤러리임..!,#예술의향연 #감성적인공간 #내면의여행 #창의력충전 #사색의시간 #문화적체험 #영감의원천 #마음의안식처 #작가의꿈 #미적경험 #독창적인공간 #창조적인순간 #영혼의휴식 #감동의여운 #예술가의낙원
111,134,창덕궁,서울 종로구 율곡로 99,2,a_a003829,서울특별시,종로구,통인동,,,#역사속으로 #조용한시간 #고요한아름다움 #시간의흐름 #전통의숨결 #고풍스러운 #문화탐방 #마음의안식처 #고즈넉함 #감성여행 #옛날이야기 #평온한순간 #고요한자연 #힐링여행 #감동의순간
112,135,인사동 문화의거리,서울 종로구 인사동10길 11-4,4,a_a003829,서울특별시,종로구,통인동,,,#예술의향연 #전통과현대의조화 #문화를만끽 #고풍스러운 #감성여행 #예술작품들 #문화탐방 #고전의미학 #창의적인영감 #다채로운경험 #문화에녹아들기 #정겨운골목 #예술적인분위기 #시간을거슬러 #전통의아름다움
113,136,진관사,서울 은평구 진관길 73,2,a_a003829,서울특별시,종로구,통인동,,,#고요한자연 #명상의시간 #마음의안식처 #평온한마음 #전통의숨결 #역사탐방 #조용한쉼터 #자연과함께 #고즈넉한분위기 #자연속힐링 #문화유산 #아늑한시간 #영혼의휴식 #은은한감동 #자연의소리
114,137,서울공예박물관,서울 종로구 율곡로3길 4,2,a_a009503,서울특별시,종로구,사직동,,,#예술의향연 #문화의향기 #전통의재발견 #마음의울림 #감성여행 #예술적영감 #창의력충전 #감각의향연 #문화적자극 #예술적몰입 #전통과현대의조화 #감동적인체험 #미적경험 #예술속으로 #문화적풍요
115,138,천주교서울대교구 주교좌 명동대성당,서울 중구 명동길 74,2,a_a009503,서울특별시,종로구,사직동,,,#경건한순간 #고요한마음 #영적인여정 #마음의안식처 #성스러운공간 #평온한시간 #신비로운경험 #역사의흔적 #깊은감동 #정적인아름다움 #마음의위안 #경이로운건축 #조용한여행 #성당의미학 #시간의흐름
116,139,엠플라자,서울 중구 명동8길 27,4,a_a009503,서울특별시,종로구,사직동,,,#도심속여유 #쇼핑천국 #문화탐방 #다채로운경험 #감각적인공간 #미식여행 #현대와전통 #색다른매력 #도시의숨결 #특별한추억 #감성여행 #도심속힐링 #다양한맛집 #트렌디한장소 #문화의향유
117,140,흑석시장,서울 동작구 서달로12길 19,4,a_a001899,서울특별시,서초구,방배동,,,#현지인들의삶 #다채로운색깔 #문화의교차로 #정겨운분위기 #신선한재료 #일상의소소함 #따뜻한미소 #시장탐방 #활기차고생동감있는 #정감가는골목 #전통의맛 #소박한행복 #다양한먹거리 #노포의향기 #지역의맛
118,141,달마사,서울 동작구 서달로 50-26,2,a_a001899,서울특별시,서초구,방배동,,,#마음의안식처 #고요한사색 #영적인여행 #자연속의명상 #도심속힐링 #정적인아름다움 #자연과교감 #영혼의휴식 #신성한경험 #자연속의평화 #내면의성찰 #조용한감동 #평온한시간 #마음의평화 #깨달음의순간
